"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
646,"2018-11-01 18:22:18.7140","2018-11-01 18:33:05.5870",184,"Sidney Research Campus/ Erie Street at Waverly",42.35775309465199,-71.10393404960632,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,3971,"Subscriber",1972,2
1177,"2018-11-01 18:22:21.7130","2018-11-01 18:41:58.9450",31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,138,"Newmarket Square T Stop - Massachusetts Ave at Newmarket Square",42.326599,-71.066498,3456,"Subscriber",1994,0
302,"2018-11-01 18:22:40.8970","2018-11-01 18:27:42.9430",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,3096,"Customer",1996,1
811,"2018-11-01 18:22:41.6270","2018-11-01 18:36:12.7000",102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,9,"Subscriber",1991,1
1380,"2018-11-01 18:22:48.8230","2018-11-01 18:45:49.3960",23,"Boston City Hall - 28 State St",42.35892,-71.057629,330,"30 Dane St.",42.38100143038052,-71.10402522613185,84,"Subscriber",1981,2
87,"2018-11-01 18:22:49.8130","2018-11-01 18:24:16.9240",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,782,"Subscriber",1984,1
317,"2018-11-01 18:22:56.7590","2018-11-01 18:28:14.2490",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,1535,"Subscriber",1974,2
1788,"2018-11-01 18:22:58.0200","2018-11-01 18:52:46.5110",54,"Tremont St at West St",42.354979,-71.063348,282,"Stony Brook T Stop",42.316966,-71.104374,1636,"Subscriber",1986,2
421,"2018-11-01 18:23:01.0300","2018-11-01 18:30:02.8440",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,60,"Charles Circle - Charles St at Cambridge St",42.36018499796463,-71.07086597688976,3806,"Subscriber",1984,1
393,"2018-11-01 18:23:16.0180","2018-11-01 18:29:49.2670",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,1680,"Subscriber",1988,2
463,"2018-11-01 18:23:22.2430","2018-11-01 18:31:05.7160",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3947,"Subscriber",1993,1
821,"2018-11-01 18:23:23.9540","2018-11-01 18:37:05.6060",189,"Kendall T",42.362427842912396,-71.08495473861694,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,2661,"Subscriber",1990,2
883,"2018-11-01 18:23:23.0500","2018-11-01 18:38:06.3600",53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,3605,"Subscriber",1990,1
2487,"2018-11-01 18:23:23.2300","2018-11-01 19:04:50.9290",33,"Kenmore Square",42.348706,-71.097009,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,3802,"Subscriber",1988,1
908,"2018-11-01 18:23:26.2570","2018-11-01 18:38:34.3990",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,119,"South Boston Library - 646 E Broadway",42.335741,-71.03877,2024,"Subscriber",1981,1
1880,"2018-11-01 18:23:37.3630","2018-11-01 18:54:57.7660",227,"Silber Way",42.34949599514002,-71.10057592391968,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,3701,"Subscriber",1997,1
495,"2018-11-01 18:23:53.9310","2018-11-01 18:32:09.7400",72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3655,"Subscriber",1990,1
1379,"2018-11-01 18:23:55.0790","2018-11-01 18:46:54.2480",61,"Boylston St at Fairfield St",42.348762,-71.082383,346,"Cleveland Circle",42.335543083570826,-71.15061519672052,3980,"Customer",1969,0
656,"2018-11-01 18:23:54.8330","2018-11-01 18:34:51.7240",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,2675,"Subscriber",1984,1
1032,"2018-11-01 18:23:55.1110","2018-11-01 18:41:07.5440",119,"South Boston Library - 646 E Broadway",42.335741,-71.03877,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3395,"Subscriber",1988,1
636,"2018-11-01 18:24:13.3910","2018-11-01 18:34:50.3050",77,"Somerville City Hall",42.386844,-71.09812,137,"Magoun Square at Trum Field",42.398365,-71.107818,299,"Subscriber",1987,2
529,"2018-11-01 18:24:18.2720","2018-11-01 18:33:07.5280",54,"Tremont St at West St",42.354979,-71.063348,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2626,"Subscriber",1991,1
1659,"2018-11-01 18:24:19.1730","2018-11-01 18:51:58.9830",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,2899,"Subscriber",1973,1
1333,"2018-11-01 18:24:23.1690","2018-11-01 18:46:36.4770",108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,3348,"Subscriber",1958,1
206,"2018-11-01 18:24:30.0860","2018-11-01 18:27:56.8440",327,"Main St at Thompson Sq",42.374878467440965,-71.06383498767171,98,"Warren St at Chelsea St",42.371848,-71.060292,1548,"Subscriber",1964,1
564,"2018-11-01 18:24:45.1450","2018-11-01 18:34:09.3630",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,3922,"Customer",1999,1
1311,"2018-11-01 18:24:50.9320","2018-11-01 18:46:42.5900",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,4204,"Subscriber",1963,2
243,"2018-11-01 18:25:01.7170","2018-11-01 18:29:05.3920",328,"Grove St at Community Path",42.396386809455,-71.12011306006025,239,"Community Path at Cedar Street",42.39407223665884,-71.11133694648743,4181,"Subscriber",1987,2
218,"2018-11-01 18:25:03.4580","2018-11-01 18:28:42.0260",72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,3799,"Subscriber",1992,1
1195,"2018-11-01 18:25:06.1650","2018-11-01 18:45:01.8130",175,"Brighton Center - Washington St at Cambridge St",42.34894857235593,-71.15027189254761,86,"Brookline Village - Pearl Street at MBTA",42.332799,-71.116205,3825,"Subscriber",1984,1
315,"2018-11-01 18:25:15.2170","2018-11-01 18:30:30.3650",110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,330,"30 Dane St.",42.38100143038052,-71.10402522613185,3986,"Subscriber",1991,1
325,"2018-11-01 18:25:31.7730","2018-11-01 18:30:57.2490",24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,407,"Subscriber",1988,1
797,"2018-11-01 18:25:36.1890","2018-11-01 18:38:53.3820",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,2718,"Subscriber",1992,2
515,"2018-11-01 18:25:38.7160","2018-11-01 18:34:13.7870",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,2714,"Customer",1999,1
912,"2018-11-01 18:25:57.9840","2018-11-01 18:41:10.2690",19,"Park Dr at Buswell St",42.347241,-71.105301,41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,2084,"Customer",1969,0
1393,"2018-11-01 18:25:58.0720","2018-11-01 18:49:11.9970",193,"Brookline Town Hall",42.33376472623494,-71.12046446660315,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3795,"Subscriber",1991,1
618,"2018-11-01 18:26:07.2650","2018-11-01 18:36:25.8180",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,567,"Subscriber",1985,1
370,"2018-11-01 18:26:09.6370","2018-11-01 18:32:20.5510",366,"Broadway T Stop",42.34278116224413,-71.05747275072645,121,"W Broadway at Dorchester St",42.335693,-71.045859,3808,"Subscriber",1992,1
669,"2018-11-01 18:26:09.9480","2018-11-01 18:37:19.1300",24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,109,"TD Garden - West End Park",42.36590788445084,-71.06446668505669,67,"Subscriber",1986,1
908,"2018-11-01 18:26:33.4880","2018-11-01 18:41:41.7320",30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,4091,"Subscriber",1986,1
671,"2018-11-01 18:26:33.0500","2018-11-01 18:37:44.0660",120,"Beacon St at Charles St",42.356052,-71.069849,53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,2603,"Subscriber",1992,1
88,"2018-11-01 18:26:41.1830","2018-11-01 18:28:09.3300",29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,149,"175 N Harvard St",42.363796,-71.129164,3174,"Subscriber",1972,1
385,"2018-11-01 18:26:39.4560","2018-11-01 18:33:05.1020",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,109,"TD Garden - West End Park",42.36590788445084,-71.06446668505669,1624,"Subscriber",1977,1
348,"2018-11-01 18:26:45.0660","2018-11-01 18:32:33.7420",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3506,"Subscriber",1975,1
378,"2018-11-01 18:26:50.9440","2018-11-01 18:33:09.3600",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,3353,"Subscriber",1992,1
390,"2018-11-01 18:26:52.1520","2018-11-01 18:33:22.8700",86,"Brookline Village - Pearl Street at MBTA",42.332799,-71.116205,159,"S Huntington Ave at Heath St",42.32760387040573,-71.11089169979095,4044,"Subscriber",1983,1
1094,"2018-11-01 18:26:52.6000","2018-11-01 18:45:06.6630",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,139,"Dana Park",42.361780439606044,-71.10809952020645,3756,"Subscriber",1992,1
1181,"2018-11-01 18:26:55.6340","2018-11-01 18:46:37.0930",5,"Northeastern University - North Parking Lot",42.341814,-71.090179,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,2853,"Subscriber",1992,1
722,"2018-11-01 18:27:13.8050","2018-11-01 18:39:16.5380",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,3099,"Subscriber",1984,1
399,"2018-11-01 18:27:13.6860","2018-11-01 18:33:53.6310",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,81,"Chinatown T Stop",42.352409,-71.062679,4108,"Subscriber",1991,2
186,"2018-11-01 18:27:22.8830","2018-11-01 18:30:29.6400",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3745,"Subscriber",1987,1
2034,"2018-11-01 18:27:20.6110","2018-11-01 19:01:14.7320",280,"Main St at Baldwin St",42.380857,-71.070629,27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,3819,"Subscriber",1995,2
523,"2018-11-01 18:27:31.0950","2018-11-01 18:36:14.6710",233,"St Mary's",42.346197076555455,-71.10728681087494,69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,1666,"Subscriber",1998,2
383,"2018-11-01 18:27:34.3610","2018-11-01 18:33:57.6570",85,"Spaulding Rehabilitation Hospital - Charlestown Navy Yard",42.378338,-71.048927,98,"Warren St at Chelsea St",42.371848,-71.060292,2519,"Subscriber",1988,2
1993,"2018-11-01 18:27:42.5500","2018-11-01 19:00:56.0000",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,189,"Kendall T",42.362427842912396,-71.08495473861694,4078,"Customer",1959,1
456,"2018-11-01 18:27:48.0450","2018-11-01 18:35:24.4550",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,3983,"Subscriber",1989,1
707,"2018-11-01 18:27:47.5440","2018-11-01 18:39:35.4660",49,"Stuart St at Charles St",42.351146,-71.066289,57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,1044,"Subscriber",1996,1
1939,"2018-11-01 18:27:55.1510","2018-11-01 19:00:14.8820",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,189,"Kendall T",42.362427842912396,-71.08495473861694,3693,"Customer",1959,1
2450,"2018-11-01 18:27:57.0020","2018-11-01 19:08:47.8240",150,"State Street at Channel Center",42.344137,-71.052608,221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,4030,"Subscriber",1988,2
1391,"2018-11-01 18:28:00.3510","2018-11-01 18:51:12.1430",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,3131,"Subscriber",1995,1
1326,"2018-11-01 18:28:07.2670","2018-11-01 18:50:13.3430",29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,3473,"Subscriber",1998,1
353,"2018-11-01 18:28:15.5330","2018-11-01 18:34:08.5800",23,"Boston City Hall - 28 State St",42.35892,-71.057629,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,1287,"Subscriber",1991,1
1160,"2018-11-01 18:28:17.9430","2018-11-01 18:47:38.2340",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,107,"Ames St at Main St",42.3625,-71.08822,2526,"Subscriber",1973,2
402,"2018-11-01 18:28:16.8950","2018-11-01 18:34:58.9450",12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3923,"Subscriber",1985,2
245,"2018-11-01 18:28:17.6100","2018-11-01 18:32:22.8660",50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,49,"Stuart St at Charles St",42.351146,-71.066289,3105,"Customer",1969,0
897,"2018-11-01 18:28:19.5340","2018-11-01 18:43:17.3080",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3021,"Subscriber",1985,1
713,"2018-11-01 18:28:28.4610","2018-11-01 18:40:21.9570",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,4000,"Subscriber",1984,2
684,"2018-11-01 18:28:32.0720","2018-11-01 18:39:56.8320",26,"Washington St at Waltham St",42.341522,-71.068922,45,"Jersey St. at Boylston St.",42.3446808403874,-71.09785348176956,2091,"Subscriber",1979,1
291,"2018-11-01 18:28:44.7660","2018-11-01 18:33:36.3690",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,88,"Inman Square at Vellucci Plaza / Hampshire St",42.374035,-71.101427,307,"Subscriber",1993,1
299,"2018-11-01 18:29:00.2840","2018-11-01 18:33:59.9140",177,"University Park",42.36264779118595,-71.10006093978882,107,"Ames St at Main St",42.3625,-71.08822,2338,"Subscriber",1994,1
180,"2018-11-01 18:29:13.1060","2018-11-01 18:32:13.9070",151,"Surface Rd at India St",42.358155,-71.052163,192,"Purchase St at Pearl St",42.354659,-71.053181,3810,"Subscriber",1986,2
290,"2018-11-01 18:29:15.2990","2018-11-01 18:34:05.9320",328,"Grove St at Community Path",42.396386809455,-71.12011306006025,239,"Community Path at Cedar Street",42.39407223665884,-71.11133694648743,3959,"Subscriber",1991,2
194,"2018-11-01 18:29:15.8260","2018-11-01 18:32:30.4630",328,"Grove St at Community Path",42.396386809455,-71.12011306006025,239,"Community Path at Cedar Street",42.39407223665884,-71.11133694648743,2881,"Subscriber",1977,1
390,"2018-11-01 18:29:16.6840","2018-11-01 18:35:47.5640",328,"Grove St at Community Path",42.396386809455,-71.12011306006025,137,"Magoun Square at Trum Field",42.398365,-71.107818,2639,"Subscriber",1978,1
740,"2018-11-01 18:29:31.9250","2018-11-01 18:41:52.4770",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3723,"Subscriber",1993,1
744,"2018-11-01 18:29:45.9430","2018-11-01 18:42:10.1090",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,60,"Charles Circle - Charles St at Cambridge St",42.36018499796463,-71.07086597688976,3873,"Subscriber",1988,2
381,"2018-11-01 18:29:55.8750","2018-11-01 18:36:17.7580",107,"Ames St at Main St",42.3625,-71.08822,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,2549,"Subscriber",1992,1
689,"2018-11-01 18:29:56.6040","2018-11-01 18:41:25.6300",358,"Medford St at Charlestown BCYF",42.380429474494896,-71.06055721676967,236,"Assembly Square T",42.392232840046276,-71.07746601104736,3202,"Customer",1993,1
154,"2018-11-01 18:30:07.0090","2018-11-01 18:32:41.5350",61,"Boylston St at Fairfield St",42.348762,-71.082383,55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,2855,"Subscriber",1987,1
367,"2018-11-01 18:30:06.8600","2018-11-01 18:36:14.4930",54,"Tremont St at West St",42.354979,-71.063348,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,1076,"Subscriber",1973,1
356,"2018-11-01 18:30:13.8130","2018-11-01 18:36:10.7580",31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,163,"The Lawn on D",42.344792,-71.044024,4049,"Subscriber",1993,2
624,"2018-11-01 18:30:16.3660","2018-11-01 18:40:40.8780",152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,120,"Beacon St at Charles St",42.356052,-71.069849,3598,"Subscriber",1990,2
958,"2018-11-01 18:30:31.0890","2018-11-01 18:46:29.9510",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,3596,"Subscriber",1987,1
273,"2018-11-01 18:30:59.2690","2018-11-01 18:35:32.5050",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3326,"Subscriber",1996,1
169,"2018-11-01 18:31:04.2420","2018-11-01 18:33:53.7250",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,26,"Washington St at Waltham St",42.341522,-71.068922,3848,"Subscriber",1992,2
308,"2018-11-01 18:31:04.5810","2018-11-01 18:36:13.0500",163,"The Lawn on D",42.344792,-71.044024,366,"Broadway T Stop",42.34278116224413,-71.05747275072645,3043,"Subscriber",1985,1
457,"2018-11-01 18:31:11.5060","2018-11-01 18:38:49.3360",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,327,"Main St at Thompson Sq",42.374878467440965,-71.06383498767171,3764,"Subscriber",1988,1
